iso3,year,health_exp_pc
NAC,2017,9326.706128743497
NAC,2018,9660.537937361756
NAC,2019,9992.72741968316
NAC,2020,11030.920990996874
NAC,2021,11505.080378051829
NAC,2022,11924.948279551605
NAC,2023,12698.245308024052
NAC,2024,NA
NAM,2000,217.55029297
NAM,2001,201.46917725
NAM,2002,187.86433411
NAM,2003,278.70162964
NAM,2004,373.46408081
NAM,2005,402.20068359
NAM,2006,437.56240845
NAM,2007,493.60388184
NAM,2008,443.17068481
NAM,2009,420.74865723
NAM,2010,567.35003662
NAM,2011,624.59814453
NAM,2012,606.36633301
NAM,2013,539.41345215
NAM,2014,452.2585144
NAM,2015,476.50784302
NAM,2016,409.78051758
NAM,2017,447.95223999
NAM,2018,457.6807251
NAM,2019,419.14828491
NAM,2020,370.81643677
NAM,2021,449.95172119
NAM,2022,418.53683472
NAM,2023,397.09063721
NAM,2024,NA
NCL,2000,NA
NCL,2001,NA
NCL,2002,NA
NCL,2003,NA
NCL,2004,NA
NCL,2005,NA
NCL,2006,NA
NCL,2007,NA
NCL,2008,NA
NCL,2009,NA
NCL,2010,NA
NCL,2011,NA
NCL,2012,NA
NCL,2013,NA
NCL,2014,NA
NCL,2015,NA
NCL,2016,NA
NCL,2017,NA
NCL,2018,NA
NCL,2019,NA
NCL,2020,NA
NCL,2021,NA
NCL,2022,NA
NCL,2023,NA
NCL,2024,NA
NER,2000,9.04467964
NER,2001,9.68088055
NER,2002,10.84433079
NER,2003,12.55038452
NER,2004,14.06374931
NER,2005,18.67140198
NER,2006,19.9213028
NER,2007,20.96952438
NER,2008,24.86141586
NER,2009,24.54927635
NER,2010,23.47736168
NER,2011,24.84123039
NER,2012,22.71487427
NER,2013,24.61338997
NER,2014,25.09494019
NER,2015,25.96905327
NER,2016,22.68474007
NER,2017,29.09627533
NER,2018,30.61364555
NER,2019,31.89424324
NER,2020,35.75537109
NER,2021,35.39406204
NER,2022,26.50681686
NER,2023,26.01301575
NER,2024,NA
NGA,2000,17.15887642
NGA,2001,17.96053314
NGA,2002,17.53752899
NGA,2003,37.91439438
NGA,2004,42.81798172
NGA,2005,52.24337006
NGA,2006,63.63072205
NGA,2007,66.90659332
NGA,2008,77.45053101
NGA,2009,65.71811676
NGA,2010,73.008255
NGA,2011,80.2377243
NGA,2012,87.89523315
NGA,2013,97.29588318
NGA,2014,102.39888763
NGA,2015,92.91207123
NGA,2016,75.52328491
NGA,2017,70.31814575
NGA,2018,63.60244751
NGA,2019,67.6254425
NGA,2020,67.91384888
NGA,2021,81.87322235
NGA,2022,89.62958527
NGA,2023,66.82009125
NGA,2024,NA
NIC,2000,53.29532623
NIC,2001,57.69081879
NIC,2002,58.15333939
NIC,2003,62.13036346
NIC,2004,66.54763794
NIC,2005,73.65701294
NIC,2006,79.3536377
NIC,2007,93.93821716
NIC,2008,109.20231628
NIC,2009,112.75749207
NIC,2010,117.70147705
NIC,2011,125.13540649
NIC,2012,133.64489746
NIC,2013,140.20372009
NIC,2014,156.22232056000001
NIC,2015,165.18948364
NIC,2016,171.5748291
NIC,2017,181.75810242
NIC,2018,172.9760437
NIC,2019,166.49009705
NIC,2020,165.88038635
NIC,2021,204.21273804
NIC,2022,208.56825256
NIC,2023,216.55238342
NIC,2024,NA
NLD,2000,2028.18139648
NLD,2001,2175.73046875
NLD,2002,2544.81347656
NLD,2003,3244.35644531
NLD,2004,3689.46435547
NLD,2005,3823.48095703
NLD,2006,4080.21972656
NLD,2007,4696.14160156
NLD,2008,5382.44580078
NLD,2009,5282.74316406
NLD,2010,5191.69384766
NLD,2011,5562.12109375
NLD,2012,5284.64990234
NLD,2013,5532.72607422
NLD,2014,5601.88574219
NLD,2015,4676.56201172
NLD,2016,4644.02099609
NLD,2017,4934.57519531
NLD,2018,5330.66015625
NLD,2019,5340.61279297
NLD,2020,5865.90527344
NLD,2021,6718.88964844
NLD,2022,5967.90429688
NLD,2023,6371.85595703
NLD,2024,6845.14208984
NOR,2000,2948.93164063
NOR,2001,3099.00341797
NOR,2002,3889.95947266
NOR,2003,4632.56835938
NOR,2004,5097.34423828
NOR,2005,5584.68896484
NOR,2006,5892.98730469
NOR,2007,6895.56005859
NOR,2008,7768.05029297
NOR,2009,7301.95996094
NOR,2010,7859.51611328
NOR,2011,8900.37207031
NOR,2012,8970.11914063
NOR,2013,9241.265625
NOR,2014,9116.37792969
NOR,2015,7566.56152344
NOR,2016,7492.07666016
NOR,2017,7815.78710938
NOR,2018,8271.859375
NOR,2019,8007.35546875
NOR,2020,7824.57714844
NOR,2021,9163.13867188
NOR,2022,8692.57617188
NOR,2023,8296.35546875
NOR,2024,NA
NPL,2000,8.34249592
NPL,2001,10.26854038
NPL,2002,10.46419716
NPL,2003,11.06888008
NPL,2004,12.92468262
NPL,2005,14.14693356
NPL,2006,13.68047714
NPL,2007,17.13900185
NPL,2008,18.86374855
NPL,2009,20.86620903
NPL,2010,29.62231827
NPL,2011,34.14775085
NPL,2012,33.64963913
NPL,2013,35.14327621
NPL,2014,41.9739151
NPL,2015,46.49585342
NPL,2016,47.1232872
NPL,2017,49.63085556
NPL,2018,51.16546249
NPL,2019,53.61107254
NPL,2020,59.07941437
NPL,2021,69.1880188
NPL,2022,87.34230042
NPL,2023,83.96018982
NPL,2024,NA
NRU,2000,463.77734375
NRU,2001,349.01687622
NRU,2002,298.91278076
NRU,2003,273.59832764
NRU,2004,216.23666382
NRU,2005,328.92779541
NRU,2006,363.46365356
NRU,2007,586.8157959
NRU,2008,809.65649414
NRU,2009,575.39526367
NRU,2010,626.21124268
NRU,2011,672.27624512
NRU,2012,873.81658936
NRU,2013,808.10583496
NRU,2014,736.00012207
NRU,2015,973.30883789
NRU,2016,978.48120117
NRU,2017,1127.47509766
NRU,2018,1220.0769043
NRU,2019,1213.86804199
NRU,2020,1270.52563477
NRU,2021,1636.45788574
NRU,2022,2264.07055664
NRU,2023,2292.37329102
NRU,2024,NA
NZL,2000,1054.28100586
NZL,2001,1053.73632813
NZL,2002,1250.12634277
NZL,2003,1610.73034668
NZL,2004,1981.9720459
NZL,2005,2295.37182617
NZL,2006,2304.06518555
NZL,2007,2705.66430664
NZL,2008,2708.65625
NZL,2009,2582.28100586
NZL,2010,3072.73608398
NZL,2011,3501.22045898
NZL,2012,3682.94213867
NZL,2013,3833.82226563
NZL,2014,3997.43237305
NZL,2015,3433.59643555
NZL,2016,3516.93481445
NZL,2017,3702.09985352
NZL,2018,3706.80273438
NZL,2019,3679.59692383
NZL,2020,3887.71264648
NZL,2021,4749.04199219
NZL,2022,5138.33789063
NZL,2023,4997.24316406
NZL,2024,5022.03271484
OED,2000,2149.397056006228
OED,2001,2225.014265072404
OED,2002,2407.6333958656264
OED,2003,2730.4024969516913
OED,2004,3002.6849062296787
OED,2005,3166.516718048924
OED,2006,3337.284870088504
OED,2007,3626.2848595712458
OED,2008,3878.719071136349
OED,2009,3918.8504165808085
OED,2010,4047.090866086077
OED,2011,4341.013710462846
OED,2012,4350.4546952362825
OED,2013,4372.732042629357
OED,2014,4493.4352150265095
OED,2015,4326.517855519817
OED,2016,4448.9386684917945
OED,2017,4593.863819246792
OED,2018,4804.51632111085
OED,2019,4885.844208217707
OED,2020,5299.926183022775
OED,2021,5716.257962823939
OED,2022,5630.209911475194
OED,2023,5915.840538415461
OED,2024,NA
OMN,2000,261.88265991
OMN,2001,259.59085083
OMN,2002,274.11166382
OMN,2003,290.38589478
OMN,2004,306.42941284
OMN,2005,326.909729
OMN,2006,341.97601318
OMN,2007,397.21173096
OMN,2008,466.60375977
OMN,2009,510.08691406
OMN,2010,583.57073975
OMN,2011,563.23632813
OMN,2012,561.1171875
OMN,2013,587.71075439
OMN,2014,726.64660645
OMN,2015,767.04455566
OMN,2016,714.48864746
OMN,2017,704.6295166
OMN,2018,639.78082275
OMN,2019,730.08325195
OMN,2020,859.24987793
OMN,2021,843.01953125
OMN,2022,712.06097412
OMN,2023,732.04089355
OMN,2024,NA
OSS,2000,319.91067835772776
OSS,2001,313.739274872019
OSS,2002,359.7425689859258
OSS,2003,419.4403503474943
OSS,2004,488.8087445399876
OSS,2005,542.8008980121479
OSS,2006,573.1303117931145
OSS,2007,673.6204232781282
OSS,2008,750.9653635196244
OSS,2009,691.3307827511491
